#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         550   -0.392359   -0.412028  0.00215636
         551   -0.361277   -0.411936  0.00215441
         552   -0.442101   -0.411991   0.0021512
         553   -0.393701   -0.411958  0.00214756
         554   -0.442363   -0.412012  0.00214439
         555    -0.41231   -0.412013  0.00214052
         556    -0.40638   -0.412003   0.0021367
         557   -0.411041   -0.412001  0.00213286
         558   -0.434216   -0.412041  0.00212941
         559   -0.400803   -0.412021   0.0021257
         560   -0.461872    -0.41211  0.00212377
         561   -0.459123   -0.412194  0.00212163
         562   -0.434106   -0.412233  0.00211822
         563   -0.430254   -0.412265  0.00211469
         564   -0.462831   -0.412354  0.00211285
         565   -0.479888   -0.412474  0.00211248
         566   -0.501583   -0.412631  0.00211461
         567   -0.448466   -0.412694  0.00211182
         568   -0.417985   -0.412704  0.00210813
         569   -0.463181   -0.412793  0.00210629
         570   -0.394939   -0.412761  0.00210283
         571   -0.408884   -0.412754  0.00209915
         572    -0.43524   -0.412794  0.00209585
         573   -0.372872   -0.412724  0.00209335
         574   -0.396422   -0.412696   0.0020899
         575   -0.379216   -0.412637  0.00208707
         576   -0.463976   -0.412727  0.00208535
         577   -0.457306   -0.412804  0.00208317
         578   -0.418141   -0.412813  0.00207959
         579   -0.444978   -0.412869  0.00207674
         580   -0.407062   -0.412859  0.00207318
         581   -0.438444   -0.412903  0.00207008
         582   -0.423948   -0.412922  0.00206661
         583   -0.514534   -0.413096   0.0020704
         584    -0.55109   -0.413332   0.0020803
         585   -0.485265   -0.413455  0.00208037
         586   -0.558512   -0.413703   0.0020915
         587   -0.448931   -0.413763  0.00208879
         588   -0.472632   -0.413863  0.00208764
         589   -0.477349   -0.413971  0.00208688
         590   -0.440549   -0.414016  0.00208382
         591    -0.36036   -0.413925  0.00208228
         592   -0.365331   -0.413843  0.00208038
         593   -0.419586   -0.413852  0.00207689
         594   -0.449912   -0.413913  0.00207428
         595   -0.459229   -0.413989  0.00207219
         596   -0.355616   -0.413891  0.00207103
         597   -0.330968   -0.413752  0.00207221
         598   -0.313643   -0.413585   0.0020755
         599   -0.320621    -0.41343  0.00207783
         600   -0.422635   -0.413445  0.00207442
         601   -0.334711   -0.413314   0.0020751
         602   -0.350456    -0.41321  0.00207428
         603   -0.417958   -0.413218  0.00207086
         604    -0.37103   -0.413148   0.0020686
         605   -0.419443   -0.413158  0.00206521
         606   -0.386371   -0.413114  0.00206228
         607    -0.46033   -0.413192  0.00206035
         608   -0.445778   -0.413245  0.00205765
         609   -0.441378   -0.413292  0.00205479
         610    -0.43647    -0.41333  0.00205178
         611   -0.407629    -0.41332  0.00204844
         612   -0.445473   -0.413373  0.00204577
         613   -0.412106   -0.413371  0.00204243
         614   -0.375787    -0.41331  0.00204002
         615   -0.387745   -0.413268  0.00203713
         616   -0.390285   -0.413231  0.00203416
         617   -0.329424   -0.413095  0.00203539
         618   -0.366983    -0.41302  0.00203347
         619   -0.370579   -0.412952  0.00203134
         620   -0.379717   -0.412898  0.00202877
         621   -0.381214   -0.412847  0.00202614
         622   -0.436433   -0.412885  0.00202324
         623   -0.436434   -0.412923  0.00202035
         624   -0.346682   -0.412817   0.0020199
         625   -0.395775   -0.412789  0.00201685
         626     -0.3794   -0.412736  0.00201433
         627   -0.373246   -0.412673   0.0020121
         628   -0.328473   -0.412539  0.00201336
         629   -0.310765   -0.412377  0.00201665
         630    -0.35169   -0.412281  0.00201575
         631   -0.377405   -0.412226  0.00201331
         632   -0.353349   -0.412132  0.00201228
         633   -0.392039   -0.412101  0.00200935
         634   -0.377889   -0.412047  0.00200691
         635   -0.342713   -0.411937  0.00200672
         636   -0.401404   -0.411921  0.00200363
         637   -0.382171   -0.411874  0.00200103
         638   -0.436028   -0.411912  0.00199825
         639   -0.390783   -0.411879   0.0019954
         640     -0.4012   -0.411862  0.00199235
         641   -0.401746   -0.411847   0.0019893
         642   -0.422247   -0.411863  0.00198627
         643   -0.380361   -0.411814  0.00198378
         644   -0.412683   -0.411815   0.0019807
         645   -0.460705   -0.411891  0.00197908
         646   -0.409335   -0.411887  0.00197602
         647    -0.38669   -0.411848  0.00197335
         648   -0.443539   -0.411897  0.00197091
         649   -0.455165   -0.411964    0.001969
         650   -0.433361   -0.411996  0.00196625
         651   -0.389821   -0.411962  0.00196352
         652   -0.343685   -0.411858   0.0019633
         653   -0.464862   -0.411939  0.00196197
         654    -0.51907   -0.412103   0.0019658
         655   -0.457299   -0.412172  0.00196401
         656   -0.414699   -0.412176  0.00196102
         657   -0.413532   -0.412178  0.00195804
         658   -0.378182   -0.412126  0.00195574
         659   -0.360696   -0.412048  0.00195433
         660   -0.374031    -0.41199  0.00195222
