#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
        2994     1.06513     1.12893  0.00289032
        2995     1.06554     1.12891  0.00288943
        2996     1.06596     1.12889  0.00288854
        2997      1.0664     1.12886  0.00288765
        2998     1.06685     1.12884  0.00288676
        2999      1.0673     1.12882  0.00288588
        3000     1.06777      1.1288  0.00288498
        3001     1.06824     1.12878  0.00288409
        3002     1.06872     1.12876   0.0028832
        3003     1.06921     1.12874  0.00288231
        3004     1.06969     1.12872  0.00288142
        3005     1.07018      1.1287  0.00288053
        3006     1.07067     1.12868  0.00287963
        3007     1.07116     1.12867  0.00287874
        3008     1.07165     1.12865  0.00287784
        3009     1.07213     1.12863  0.00287695
        3010      1.0726     1.12861  0.00287605
        3011     1.07307     1.12859  0.00287516
        3012     1.07352     1.12857  0.00287426
        3013     1.07397     1.12855  0.00287336
        3014      1.0744     1.12854  0.00287247
        3015     1.07482     1.12852  0.00287157
        3016     1.07522      1.1285  0.00287067
        3017      1.0756     1.12848  0.00286977
        3018     1.07596     1.12847  0.00286887
        3019      1.0763     1.12845  0.00286798
        3020     1.07662     1.12843  0.00286708
        3021     1.07691     1.12841  0.00286618
        3022     1.07717      1.1284  0.00286528
        3023     1.07741     1.12838  0.00286438
        3024     1.07761     1.12836  0.00286349
        3025     1.07778     1.12835  0.00286259
        3026     1.07792     1.12833  0.00286169
        3027     1.07801     1.12831  0.00286079
        3028     1.07808      1.1283   0.0028599
        3029      1.0781     1.12828    0.002859
        3030     1.07808     1.12826   0.0028581
        3031     1.07802     1.12825  0.00285721
        3032     1.07792     1.12823  0.00285632
        3033     1.07777     1.12821  0.00285542
        3034     1.07758      1.1282  0.00285453
        3035     1.07733     1.12818  0.00285364
        3036     1.07704     1.12816  0.00285275
        3037      1.0767     1.12815  0.00285186
        3038     1.07631     1.12813  0.00285097
        3039     1.07587     1.12811  0.00285009
        3040     1.07538      1.1281   0.0028492
        3041     1.07484     1.12808  0.00284832
        3042     1.07425     1.12806  0.00284744
        3043      1.0736     1.12804  0.00284656
        3044      1.0729     1.12802  0.00284568
        3045     1.07215     1.12801   0.0028448
        3046     1.07135     1.12799  0.00284393
        3047      1.0705     1.12797  0.00284306
        3048      1.0696     1.12795  0.00284219
        3049     1.06865     1.12793  0.00284133
        3050     1.06766     1.12791  0.00284046
        3051     1.06661     1.12789   0.0028396
        3052     1.06553     1.12787  0.00283875
        3053      1.0644     1.12785  0.00283789
        3054     1.06323     1.12783  0.00283704
        3055     1.06202     1.12781   0.0028362
        3056     1.06077     1.12778  0.00283535
        3057     1.05949     1.12776  0.00283451
        3058     1.05817     1.12774  0.00283368
        3059     1.05683     1.12772  0.00283285
        3060     1.05546     1.12769  0.00283202
        3061     1.05406     1.12767   0.0028312
        3062     1.05264     1.12764  0.00283038
        3063     1.05121     1.12762  0.00282956
        3064     1.04976     1.12759  0.00282875
        3065      1.0483     1.12757  0.00282795
        3066     1.04683     1.12754  0.00282715
        3067     1.04536     1.12751  0.00282635
        3068     1.04388     1.12749  0.00282556
        3069     1.04241     1.12746  0.00282478
        3070     1.04094     1.12743    0.002824
        3071     1.03948      1.1274  0.00282323
        3072     1.03804     1.12737  0.00282246
        3073     1.03661     1.12734  0.00282169
        3074     1.03521     1.12731  0.00282093
        3075     1.03382     1.12728  0.00282018
        3076     1.03246     1.12725  0.00281943
        3077     1.03114     1.12722  0.00281869
        3078     1.02985     1.12719  0.00281795
        3079     1.02859     1.12716  0.00281722
        3080     1.02737     1.12713  0.00281649
        3081      1.0262     1.12709  0.00281576
        3082     1.02507     1.12706  0.00281505
        3083     1.02399     1.12703  0.00281433
        3084     1.02296     1.12699  0.00281362
        3085     1.02198     1.12696  0.00281291
        3086     1.02106     1.12692  0.00281221
        3087     1.02019     1.12689  0.00281151
        3088     1.01939     1.12685  0.00281082
        3089     1.01864     1.12682  0.00281013
        3090     1.01796     1.12678  0.00280944
        3091     1.01734     1.12675  0.00280875
        3092     1.01678     1.12671  0.00280807
        3093     1.01629     1.12668  0.00280739
        3094     1.01587     1.12664  0.00280671
        3095     1.01551     1.12661  0.00280603
        3096     1.01523     1.12657  0.00280536
        3097     1.01501     1.12653  0.00280468
        3098     1.01486      1.1265  0.00280401
        3099     1.01478     1.12646  0.00280334
        3100     1.01477     1.12643  0.00280266
        3101     1.01482     1.12639  0.00280199
        3102     1.01495     1.12635  0.00280132
        3103     1.01514     1.12632  0.00280064
        3104      1.0154     1.12628  0.00279997
        3105     1.01573     1.12625  0.00279929
        3106     1.01613     1.12621  0.00279862
        3107     1.01659     1.12618  0.00279794
        3108     1.01712     1.12614  0.00279726
        3109     1.01771     1.12611  0.00279658
        3110     1.01836     1.12607  0.00279589
        3111     1.01908     1.12604   0.0027952
        3112     1.01986       1.126  0.00279451
        3113     1.02071     1.12597  0.00279382
        3114     1.02161     1.12594  0.00279313
        3115     1.02257      1.1259  0.00279243
        3116     1.02359     1.12587  0.00279172
        3117     1.02466     1.12584  0.00279102
        3118     1.02579     1.12581  0.00279031
        3119     1.02697     1.12577  0.00278959
        3120     1.02821     1.12574  0.00278887
        3121     1.02949     1.12571  0.00278815
        3122     1.03083     1.12568  0.00278742
        3123     1.03222     1.12565  0.00278669
        3124     1.03365     1.12562  0.00278595
        3125     1.03513     1.12559  0.00278521
        3126     1.03666     1.12556  0.00278447
        3127     1.03823     1.12554  0.00278372
        3128     1.03984     1.12551  0.00278296
        3129      1.0415     1.12548   0.0027822
        3130      1.0432     1.12546  0.00278144
        3131     1.04493     1.12543  0.00278067
        3132     1.04671      1.1254  0.00277989
        3133     1.04852     1.12538  0.00277911
        3134     1.05037     1.12536  0.00277833
        3135     1.05225     1.12533  0.00277754
        3136     1.05417     1.12531  0.00277675
        3137     1.05611     1.12529  0.00277595
        3138     1.05809     1.12527  0.00277515
        3139      1.0601     1.12525  0.00277434
        3140     1.06214     1.12523  0.00277353
        3141      1.0642     1.12521  0.00277272
        3142     1.06629     1.12519   0.0027719
        3143     1.06841     1.12517  0.00277107
        3144     1.07055     1.12515  0.00277025
        3145      1.0727     1.12514  0.00276942
        3146     1.07488     1.12512  0.00276858
        3147     1.07708      1.1251  0.00276775
        3148     1.07929     1.12509   0.0027669
        3149     1.08152     1.12508  0.00276606
        3150     1.08377     1.12506  0.00276521
        3151     1.08602     1.12505  0.00276436
        3152     1.08829     1.12504  0.00276351
        3153     1.09056     1.12503  0.00276266
        3154     1.09284     1.12502   0.0027618
        3155     1.09513     1.12501  0.00276094
        3156     1.09742       1.125  0.00276008
        3157     1.09971     1.12499  0.00275922
        3158       1.102     1.12498  0.00275835
        3159     1.10429     1.12498  0.00275749
        3160     1.10658     1.12497  0.00275662
        3161     1.10886     1.12497  0.00275575
        3162     1.11114     1.12496  0.00275488
        3163      1.1134     1.12496  0.00275402
        3164     1.11566     1.12496  0.00275315
        3165      1.1179     1.12495  0.00275228
        3166     1.12012     1.12495  0.00275141
        3167     1.12233     1.12495  0.00275054
        3168     1.12452     1.12495  0.00274967
        3169     1.12669     1.12495  0.00274881
        3170     1.12884     1.12495  0.00274794
        3171     1.13097     1.12495  0.00274707
        3172     1.13306     1.12496  0.00274621
        3173     1.13513     1.12496  0.00274534
        3174     1.13718     1.12496  0.00274448
        3175     1.13918     1.12497  0.00274362
        3176     1.14116     1.12497  0.00274276
        3177      1.1431     1.12498   0.0027419
        3178     1.14501     1.12499  0.00274105
        3179     1.14688     1.12499   0.0027402
        3180     1.14871       1.125  0.00273934
        3181      1.1505     1.12501  0.00273849
        3182     1.15224     1.12502  0.00273765
        3183     1.15395     1.12503   0.0027368
        3184     1.15561     1.12504  0.00273596
        3185     1.15722     1.12505  0.00273512
        3186     1.15878     1.12506  0.00273428
        3187      1.1603     1.12507  0.00273345
        3188     1.16177     1.12508  0.00273261
        3189     1.16319     1.12509  0.00273178
        3190     1.16456      1.1251  0.00273095
        3191     1.16588     1.12512  0.00273013
        3192     1.16714     1.12513   0.0027293
        3193     1.16836     1.12514  0.00272848
        3194     1.16952     1.12516  0.00272766
        3195     1.17062     1.12517  0.00272685
        3196     1.17167     1.12519  0.00272603
        3197     1.17267      1.1252  0.00272522
        3198     1.17362     1.12522  0.00272441
        3199     1.17451     1.12523   0.0027236
        3200     1.17534     1.12525   0.0027228
        3201     1.17612     1.12526  0.00272199
        3202     1.17685     1.12528  0.00272119
        3203     1.17752     1.12529  0.00272039
        3204     1.17814     1.12531  0.00271959
        3205      1.1787     1.12533  0.00271879
        3206     1.17921     1.12534    0.002718
        3207     1.17967     1.12536   0.0027172
        3208     1.18008     1.12538  0.00271641
        3209     1.18043      1.1254  0.00271562
        3210     1.18073     1.12541  0.00271482
        3211     1.18099     1.12543  0.00271403
        3212     1.18119     1.12545  0.00271324
        3213     1.18135     1.12547  0.00271246
        3214     1.18146     1.12548  0.00271167
        3215     1.18153      1.1255  0.00271088
        3216     1.18155     1.12552  0.00271009
        3217     1.18153     1.12553  0.00270931
        3218     1.18146     1.12555  0.00270852
        3219     1.18135     1.12557  0.00270773
        3220     1.18121     1.12559  0.00270695
        3221     1.18102      1.1256  0.00270616
        3222      1.1808     1.12562  0.00270538
        3223     1.18054     1.12564  0.00270459
        3224     1.18024     1.12566  0.00270381
        3225     1.17992     1.12567  0.00270302
        3226     1.17956     1.12569  0.00270223
        3227     1.17917     1.12571  0.00270145
        3228     1.17875     1.12572  0.00270066
        3229      1.1783     1.12574  0.00269987
        3230     1.17782     1.12575  0.00269909
        3231     1.17732     1.12577   0.0026983
        3232      1.1768     1.12579  0.00269751
        3233     1.17625      1.1258  0.00269672
        3234     1.17568     1.12582  0.00269593
        3235     1.17509     1.12583  0.00269514
        3236     1.17449     1.12585  0.00269435
        3237     1.17386     1.12586  0.00269356
        3238     1.17322     1.12588  0.00269276
        3239     1.17256     1.12589  0.00269197
        3240     1.17189     1.12591  0.00269118
        3241      1.1712     1.12592  0.00269038
        3242     1.17051     1.12593  0.00268959
        3243      1.1698     1.12595  0.00268879
        3244     1.16908     1.12596    0.002688
        3245     1.16836     1.12597   0.0026872
        3246     1.16762     1.12599   0.0026864
        3247     1.16688       1.126  0.00268561
        3248     1.16613     1.12601  0.00268481
        3249     1.16537     1.12602  0.00268401
        3250     1.16461     1.12603  0.00268321
        3251     1.16385     1.12605  0.00268241
        3252     1.16308     1.12606  0.00268161
        3253     1.16231     1.12607  0.00268081
        3254     1.16153     1.12608  0.00268001
        3255     1.16075     1.12609   0.0026792
        3256     1.15998      1.1261   0.0026784
        3257      1.1592     1.12611   0.0026776
        3258     1.15842     1.12612  0.00267679
        3259     1.15763     1.12613  0.00267599
        3260     1.15685     1.12614  0.00267519
        3261     1.15607     1.12615  0.00267438
        3262     1.15529     1.12616  0.00267358
        3263     1.15451     1.12617  0.00267277
        3264     1.15374     1.12618  0.00267197
        3265     1.15296     1.12618  0.00267116
        3266     1.15219     1.12619  0.00267035
        3267     1.15141      1.1262  0.00266955
        3268     1.15064     1.12621  0.00266874
        3269     1.14988     1.12621  0.00266794
        3270     1.14911     1.12622  0.00266713
        3271     1.14835     1.12623  0.00266632
        3272      1.1476     1.12623  0.00266551
        3273     1.14684     1.12624  0.00266471
        3274     1.14609     1.12625   0.0026639
        3275     1.14534     1.12625  0.00266309
        3276      1.1446     1.12626  0.00266229
        3277     1.14386     1.12626  0.00266148
        3278     1.14312     1.12627  0.00266067
        3279     1.14239     1.12627  0.00265987
        3280     1.14166     1.12628  0.00265906
        3281     1.14094     1.12628  0.00265825
        3282     1.14021     1.12629  0.00265745
        3283      1.1395     1.12629  0.00265664
        3284     1.13878     1.12629  0.00265583
        3285     1.13807      1.1263  0.00265503
        3286     1.13736      1.1263  0.00265422
        3287     1.13666      1.1263  0.00265342
        3288     1.13596     1.12631  0.00265261
        3289     1.13526     1.12631  0.00265181
        3290     1.13457     1.12631    0.002651
        3291     1.13387     1.12632   0.0026502
        3292     1.13318     1.12632  0.00264939
        3293      1.1325     1.12632  0.00264859
        3294     1.13181     1.12632  0.00264778
        3295     1.13113     1.12632  0.00264698
        3296     1.13044     1.12632  0.00264618
        3297     1.12976     1.12632  0.00264538
        3298     1.12908     1.12633  0.00264457
        3299      1.1284     1.12633  0.00264377
        3300     1.12773     1.12633  0.00264297
        3301     1.12705     1.12633  0.00264217
        3302     1.12637     1.12633  0.00264137
        3303     1.12569     1.12633  0.00264057
        3304     1.12501     1.12633  0.00263977
        3305     1.12433     1.12633  0.00263897
        3306     1.12365     1.12632  0.00263817
        3307     1.12296     1.12632  0.00263738
        3308     1.12227     1.12632  0.00263658
        3309     1.12158     1.12632  0.00263578
        3310     1.12088     1.12632  0.00263499
        3311     1.12018     1.12632  0.00263419
        3312     1.11948     1.12632   0.0026334
        3313     1.11877     1.12631   0.0026326
        3314     1.11805     1.12631  0.00263181
        3315     1.11733     1.12631  0.00263102
        3316      1.1166     1.12631  0.00263023
        3317     1.11587      1.1263  0.00262944
        3318     1.11513      1.1263  0.00262865
        3319     1.11438     1.12629  0.00262786
        3320     1.11362     1.12629  0.00262707
        3321     1.11286     1.12629  0.00262628
        3322     1.11209     1.12628  0.00262549
        3323     1.11131     1.12628  0.00262471
        3324     1.11052     1.12627  0.00262392
        3325     1.10973     1.12627  0.00262314
        3326     1.10892     1.12626  0.00262235
        3327     1.10811     1.12626  0.00262157
        3328     1.10728     1.12625  0.00262079
        3329     1.10645     1.12625  0.00262001
        3330      1.1056     1.12624  0.00261923
        3331     1.10475     1.12623  0.00261845
        3332     1.10389     1.12623  0.00261767
        3333     1.10301     1.12622   0.0026169
        3334     1.10213     1.12621  0.00261612
        3335     1.10124     1.12621  0.00261535
        3336     1.10034      1.1262  0.00261458
        3337     1.09942     1.12619   0.0026138
        3338      1.0985     1.12618  0.00261303
        3339     1.09757     1.12617  0.00261227
        3340     1.09664     1.12616   0.0026115
        3341     1.09569     1.12615  0.00261073
        3342     1.09473     1.12615  0.00260997
        3343     1.09377     1.12614  0.00260921
        3344      1.0928     1.12613  0.00260844
        3345     1.09183     1.12612  0.00260769
        3346     1.09085      1.1261  0.00260693
        3347     1.08986     1.12609  0.00260617
        3348     1.08887     1.12608  0.00260542
        3349     1.08788     1.12607  0.00260466
        3350     1.08688     1.12606  0.00260391
        3351     1.08588     1.12605  0.00260316
        3352     1.08488     1.12604  0.00260241
        3353     1.08387     1.12602  0.00260167
        3354     1.08287     1.12601  0.00260093
        3355     1.08187       1.126  0.00260018
        3356     1.08087     1.12598  0.00259944
        3357     1.07988     1.12597  0.00259871
        3358     1.07889     1.12596  0.00259797
        3359     1.07791     1.12594  0.00259724
        3360     1.07693     1.12593   0.0025965
        3361     1.07597     1.12591  0.00259577
        3362     1.07501      1.1259  0.00259505
        3363     1.07407     1.12588  0.00259432
        3364     1.07314     1.12587   0.0025936
        3365     1.07222     1.12585  0.00259287
        3366     1.07133     1.12583  0.00259215
        3367     1.07045     1.12582  0.00259144
        3368     1.06959      1.1258  0.00259072
        3369     1.06875     1.12578  0.00259001
        3370     1.06793     1.12577   0.0025893
        3371     1.06714     1.12575  0.00258859
        3372     1.06638     1.12573  0.00258788
        3373     1.06564     1.12571  0.00258717
        3374     1.06493      1.1257  0.00258647
        3375     1.06426     1.12568  0.00258577
        3376     1.06361     1.12566  0.00258506
        3377     1.06301     1.12564  0.00258437
        3378     1.06243     1.12562  0.00258367
        3379      1.0619      1.1256  0.00258297
        3380      1.0614     1.12558  0.00258228
        3381     1.06094     1.12556  0.00258159
        3382     1.06052     1.12555  0.00258089
        3383     1.06015     1.12553   0.0025802
        3384     1.05981     1.12551  0.00257951
        3385     1.05953     1.12549  0.00257883
        3386     1.05928     1.12547  0.00257814
        3387     1.05908     1.12545  0.00257745
        3388     1.05893     1.12543  0.00257677
        3389     1.05882     1.12541  0.00257608
        3390     1.05875     1.12539   0.0025754
        3391     1.05874     1.12537  0.00257471
        3392     1.05876     1.12535  0.00257403
        3393     1.05884     1.12533  0.00257334
        3394     1.05896     1.12531  0.00257266
        3395     1.05912     1.12529  0.00257197
        3396     1.05932     1.12527  0.00257129
        3397     1.05957     1.12525  0.00257061
        3398     1.05987     1.12523  0.00256992
        3399      1.0602     1.12521  0.00256924
        3400     1.06057     1.12519  0.00256855
        3401     1.06099     1.12518  0.00256787
        3402     1.06144     1.12516  0.00256718
        3403     1.06193     1.12514  0.00256649
        3404     1.06245     1.12512   0.0025658
        3405       1.063      1.1251  0.00256512
        3406     1.06359     1.12508  0.00256443
        3407     1.06421     1.12507  0.00256374
        3408     1.06486     1.12505  0.00256304
        3409     1.06553     1.12503  0.00256235
        3410     1.06624     1.12501  0.00256166
        3411     1.06696       1.125  0.00256096
        3412     1.06771     1.12498  0.00256027
        3413     1.06848     1.12496  0.00255957
        3414     1.06927     1.12495  0.00255887
        3415     1.07008     1.12493  0.00255818
        3416     1.07091     1.12492  0.00255748
        3417     1.07175      1.1249  0.00255677
        3418     1.07261     1.12488  0.00255607
        3419     1.07348     1.12487  0.00255537
        3420     1.07437     1.12485  0.00255466
        3421     1.07527     1.12484  0.00255396
        3422     1.07617     1.12483  0.00255325
        3423     1.07709     1.12481  0.00255254
        3424     1.07802      1.1248  0.00255183
        3425     1.07896     1.12478  0.00255112
        3426      1.0799     1.12477  0.00255041
        3427     1.08086     1.12476   0.0025497
        3428     1.08182     1.12475  0.00254899
        3429     1.08279     1.12473  0.00254827
        3430     1.08377     1.12472  0.00254756
        3431     1.08475     1.12471  0.00254684
        3432     1.08575      1.1247  0.00254613
        3433     1.08675     1.12469  0.00254541
        3434     1.08775     1.12468  0.00254469
        3435     1.08877     1.12467  0.00254397
        3436     1.08979     1.12466  0.00254325
        3437     1.09083     1.12465  0.00254253
        3438     1.09187     1.12464  0.00254181
        3439     1.09292     1.12463  0.00254109
        3440     1.09398     1.12462  0.00254036
        3441     1.09505     1.12461  0.00253964
        3442     1.09613      1.1246  0.00253892
        3443     1.09723     1.12459  0.00253819
        3444     1.09833     1.12459  0.00253747
        3445     1.09945     1.12458  0.00253674
        3446     1.10058     1.12457  0.00253601
        3447     1.10172     1.12457  0.00253529
        3448     1.10287     1.12456  0.00253456
        3449     1.10404     1.12455  0.00253383
        3450     1.10522     1.12455   0.0025331
        3451     1.10642     1.12454  0.00253237
        3452     1.10763     1.12454  0.00253164
        3453     1.10885     1.12453  0.00253092
        3454     1.11009     1.12453  0.00253019
        3455     1.11134     1.12453  0.00252946
        3456     1.11261     1.12452  0.00252873
        3457     1.11389     1.12452    0.002528
        3458     1.11518     1.12452  0.00252727
        3459     1.11649     1.12451  0.00252654
        3460      1.1178     1.12451  0.00252581
        3461     1.11914     1.12451  0.00252508
        3462     1.12048     1.12451  0.00252435
        3463     1.12183     1.12451  0.00252362
        3464      1.1232     1.12451  0.00252289
        3465     1.12457     1.12451  0.00252216
        3466     1.12595     1.12451  0.00252144
        3467     1.12735     1.12451  0.00252071
        3468     1.12874     1.12451  0.00251998
        3469     1.13015     1.12451  0.00251926
        3470     1.13155     1.12451  0.00251853
        3471     1.13296     1.12452  0.00251781
        3472     1.13438     1.12452  0.00251708
        3473     1.13579     1.12452  0.00251636
        3474      1.1372     1.12453  0.00251564
        3475     1.13861     1.12453  0.00251492
        3476     1.14002     1.12453   0.0025142
        3477     1.14142     1.12454  0.00251348
        3478     1.14281     1.12454  0.00251276
        3479      1.1442     1.12455  0.00251205
        3480     1.14557     1.12456  0.00251133
        3481     1.14694     1.12456  0.00251062
        3482     1.14829     1.12457  0.00250991
        3483     1.14963     1.12458   0.0025092
        3484     1.15096     1.12458  0.00250849
        3485     1.15226     1.12459  0.00250778
        3486     1.15355      1.1246  0.00250708
        3487     1.15482     1.12461  0.00250637
        3488     1.15607     1.12462  0.00250567
        3489     1.15729     1.12463  0.00250497
        3490     1.15849     1.12464  0.00250427
        3491     1.15967     1.12465  0.00250357
        3492     1.16082     1.12466  0.00250288
        3493     1.16194     1.12467  0.00250218
        3494     1.16303     1.12468  0.00250149
        3495     1.16409     1.12469   0.0025008
        3496     1.16512      1.1247  0.00250011
        3497     1.16612     1.12471  0.00249943
        3498     1.16708     1.12473  0.00249874
        3499     1.16802     1.12474  0.00249806
        3500     1.16891     1.12475  0.00249738
        3501     1.16977     1.12476   0.0024967
        3502     1.17059     1.12478  0.00249602
        3503     1.17138     1.12479  0.00249534
        3504     1.17212      1.1248  0.00249466
        3505     1.17283     1.12482  0.00249399
        3506      1.1735     1.12483  0.00249332
        3507     1.17413     1.12485  0.00249265
        3508     1.17471     1.12486  0.00249198
        3509     1.17526     1.12487  0.00249131
        3510     1.17576     1.12489  0.00249064
        3511     1.17622      1.1249  0.00248997
        3512     1.17664     1.12492  0.00248931
        3513     1.17702     1.12493  0.00248864
        3514     1.17736     1.12495  0.00248798
        3515     1.17765     1.12496  0.00248732
        3516      1.1779     1.12498  0.00248666
        3517      1.1781     1.12499  0.00248599
        3518     1.17826     1.12501  0.00248533
        3519     1.17838     1.12502  0.00248467
        3520     1.17846     1.12504  0.00248401
        3521     1.17849     1.12505  0.00248336
        3522     1.17848     1.12507   0.0024827
        3523     1.17843     1.12508  0.00248204
        3524     1.17833      1.1251  0.00248138
        3525     1.17819     1.12511  0.00248072
        3526     1.17801     1.12513  0.00248006
        3527     1.17779     1.12514   0.0024794
        3528     1.17753     1.12516  0.00247875
        3529     1.17723     1.12517  0.00247809
        3530     1.17688     1.12519  0.00247743
        3531      1.1765      1.1252  0.00247677
        3532     1.17607     1.12522  0.00247611
        3533     1.17561     1.12523  0.00247545
        3534     1.17511     1.12525  0.00247479
        3535     1.17457     1.12526  0.00247413
        3536       1.174     1.12527  0.00247347
        3537     1.17339     1.12529  0.00247281
        3538     1.17275      1.1253  0.00247214
        3539     1.17207     1.12531  0.00247148
        3540     1.17136     1.12533  0.00247082
        3541     1.17062     1.12534  0.00247015
        3542     1.16985     1.12535  0.00246949
        3543     1.16904     1.12536  0.00246882
        3544     1.16821     1.12538  0.00246815
        3545     1.16735     1.12539  0.00246749
        3546     1.16646      1.1254  0.00246682
        3547     1.16555     1.12541  0.00246615
        3548     1.16462     1.12542  0.00246548
        3549     1.16366     1.12543  0.00246481
        3550     1.16268     1.12544  0.00246413
        3551     1.16168     1.12545  0.00246346
        3552     1.16066     1.12546  0.00246279
        3553     1.15963     1.12547  0.00246211
        3554     1.15858     1.12548  0.00246144
        3555     1.15751     1.12549  0.00246076
        3556     1.15643      1.1255  0.00246009
        3557     1.15534     1.12551  0.00245941
        3558     1.15424     1.12552  0.00245873
        3559     1.15313     1.12552  0.00245805
        3560     1.15202     1.12553  0.00245737
        3561      1.1509     1.12554  0.00245669
        3562     1.14978     1.12555  0.00245601
        3563     1.14865     1.12555  0.00245533
        3564     1.14752     1.12556  0.00245465
        3565     1.14639     1.12556  0.00245397
        3566     1.14527     1.12557  0.00245329
        3567     1.14414     1.12558  0.00245261
        3568     1.14302     1.12558  0.00245192
        3569     1.14191     1.12558  0.00245124
        3570     1.14081     1.12559  0.00245056
        3571     1.13971     1.12559  0.00244987
        3572     1.13862      1.1256  0.00244919
        3573     1.13754      1.1256  0.00244851
        3574     1.13648      1.1256  0.00244782
        3575     1.13542     1.12561  0.00244714
        3576     1.13438     1.12561  0.00244646
        3577     1.13336     1.12561  0.00244578
        3578     1.13235     1.12561  0.00244509
        3579     1.13135     1.12561  0.00244441
        3580     1.13038     1.12562  0.00244373
        3581     1.12942     1.12562  0.00244305
        3582     1.12848     1.12562  0.00244236
        3583     1.12756     1.12562  0.00244168
        3584     1.12666     1.12562    0.002441
        3585     1.12578     1.12562  0.00244032
        3586     1.12492     1.12562  0.00243964
        3587     1.12409     1.12562  0.00243896
        3588     1.12328     1.12562  0.00243828
        3589     1.12249     1.12562   0.0024376
        3590     1.12172     1.12561  0.00243692
        3591     1.12098     1.12561  0.00243624
        3592     1.12026     1.12561  0.00243557
        3593     1.11957     1.12561  0.00243489
        3594      1.1189     1.12561  0.00243421
        3595     1.11825     1.12561  0.00243354
        3596     1.11763      1.1256  0.00243286
        3597     1.11704      1.1256  0.00243218
        3598     1.11647      1.1256  0.00243151
        3599     1.11593      1.1256  0.00243084
        3600     1.11541     1.12559  0.00243016
        3601     1.11492     1.12559  0.00242949
        3602     1.11445     1.12559  0.00242882
        3603     1.11401     1.12558  0.00242814
        3604     1.11359     1.12558  0.00242747
        3605      1.1132     1.12558   0.0024268
        3606     1.11283     1.12557  0.00242613
        3607     1.11249     1.12557  0.00242546
        3608     1.11217     1.12557  0.00242479
        3609     1.11187     1.12556  0.00242412
        3610      1.1116     1.12556  0.00242345
        3611     1.11134     1.12556  0.00242279
        3612     1.11111     1.12555  0.00242212
        3613      1.1109     1.12555  0.00242145
        3614     1.11072     1.12554  0.00242079
        3615     1.11055     1.12554  0.00242012
        3616      1.1104     1.12553  0.00241945
        3617     1.11027     1.12553  0.00241879
        3618     1.11017     1.12553  0.00241812
        3619     1.11007     1.12552  0.00241746
        3620        1.11     1.12552   0.0024168
        3621     1.10994     1.12551  0.00241613
        3622      1.1099     1.12551  0.00241547
        3623     1.10988      1.1255  0.00241481
        3624     1.10987      1.1255  0.00241414
        3625     1.10988      1.1255  0.00241348
        3626      1.1099     1.12549  0.00241282
        3627     1.10993     1.12549  0.00241216
        3628     1.10998     1.12548   0.0024115
        3629     1.11003     1.12548  0.00241084
        3630      1.1101     1.12547  0.00241018
        3631     1.11018     1.12547  0.00240952
        3632     1.11027     1.12547  0.00240886
        3633     1.11037     1.12546   0.0024082
        3634     1.11048     1.12546  0.00240754
        3635      1.1106     1.12545  0.00240688
        3636     1.11073     1.12545  0.00240622
        3637     1.11086     1.12545  0.00240556
        3638     1.11101     1.12544   0.0024049
        3639     1.11116     1.12544  0.00240425
        3640     1.11132     1.12543  0.00240359
        3641     1.11148     1.12543  0.00240293
        3642     1.11165     1.12543  0.00240227
        3643     1.11182     1.12542  0.00240162
        3644       1.112     1.12542  0.00240096
        3645     1.11219     1.12542  0.00240031
        3646     1.11238     1.12541  0.00239965
        3647     1.11257     1.12541    0.002399
        3648     1.11277      1.1254  0.00239834
        3649     1.11297      1.1254  0.00239769
        3650     1.11318      1.1254  0.00239703
        3651     1.11338     1.12539  0.00239638
        3652     1.11359     1.12539  0.00239572
        3653      1.1138     1.12539  0.00239507
        3654     1.11402     1.12539  0.00239442
        3655     1.11423     1.12538  0.00239376
        3656     1.11445     1.12538  0.00239311
        3657     1.11466     1.12538  0.00239246
        3658     1.11488     1.12537   0.0023918
        3659      1.1151     1.12537  0.00239115
        3660     1.11531     1.12537   0.0023905
        3661     1.11553     1.12537  0.00238985
        3662     1.11574     1.12536   0.0023892
        3663     1.11596     1.12536  0.00238855
        3664     1.11617     1.12536   0.0023879
        3665     1.11638     1.12536  0.00238725
        3666     1.11659     1.12535   0.0023866
        3667     1.11679     1.12535  0.00238595
        3668     1.11699     1.12535   0.0023853
        3669     1.11719     1.12535  0.00238465
        3670     1.11738     1.12534    0.002384
        3671     1.11757     1.12534  0.00238335
        3672     1.11776     1.12534   0.0023827
        3673     1.11794     1.12534  0.00238205
        3674     1.11812     1.12534  0.00238141
        3675      1.1183     1.12533  0.00238076
        3676     1.11846     1.12533  0.00238011
        3677     1.11863     1.12533  0.00237947
        3678     1.11879     1.12533  0.00237882
        3679     1.11894     1.12533  0.00237817
        3680     1.11909     1.12532  0.00237753
        3681     1.11924     1.12532  0.00237688
        3682     1.11938     1.12532  0.00237624
        3683     1.11951     1.12532  0.00237559
        3684     1.11964     1.12532  0.00237495
        3685     1.11976     1.12532  0.00237431
        3686     1.11988     1.12532  0.00237366
        3687     1.11999     1.12531  0.00237302
        3688      1.1201     1.12531  0.00237237
        3689      1.1202     1.12531  0.00237173
        3690     1.12029     1.12531  0.00237109
        3691     1.12038     1.12531  0.00237045
        3692     1.12046     1.12531  0.00236981
